ticket_id,status,status_group,priority,source,topic,product_group,support_level,agent_group,agent_name,country,latitude,longitude,created_at,created_date,year_month,created_year,created_month_number,created_month_name,created_quarter,created_day_name,expected_first_response_at,first_response_at,response_target_minutes,first_response_minutes,source_response_sla_status,calculated_response_sla_status,response_sla_breached,expected_resolution_at,resolution_at,resolution_target_hours,resolution_hours,source_resolution_sla_status,calculated_resolution_sla_status,resolution_sla_breached,closed_at,closure_hours,agent_interactions,survey_score,is_active_backlog,is_completed,active_overdue,backlog_age_days,invalid_response_timestamp,response_sla_label_mismatch,resolution_sla_label_mismatch,data_quality_issue,agent_id
3091,Closed,Completed,Medium,Email,Bug report,Custom software development,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,2023-09-13 05:38:34.000000,2023-09-13,2023-09,2023,9,September,Q3,Wednesday,2023-09-13 06:38:34.000000,2023-09-13 05:48:28.023000,60.0,9.9,Within SLA,Within SLA,False,2023-09-15 05:38:34.000000,2023-09-14 07:09:31.195000,48.0,25.52,Within SLA,Within SLA,False,2023-09-16 09:12:41.361000,75.57,2.0,1.0,False,True,False,0.0,False,False,False,None,AG004
3092,Closed,Completed,Medium,Chat,Other,Ready to use Software,Tier 1,1st line support,Nicola Wane,Austria,47.6964719,13.3457347,2023-09-14 02:24:22.000000,2023-09-14,2023-09,2023,9,September,Q3,Thursday,2023-09-14 02:26:22.000000,2023-09-14 02:30:21.280000,2.0,5.99,SLA Violated,SLA Violated,True,2023-09-15 02:24:22.000000,2023-09-15 00:20:30.572000,24.0,21.94,Within SLA,Within SLA,False,2023-09-15 17:00:48.094000,38.61,9.0,4.0,False,True,False,0.0,False,False,False,None,AG004
3093,Closed,Completed,Low,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,2023-09-14 16:22:03.000000,2023-09-14,2023-09,2023,9,September,Q3,Thursday,2023-09-14 17:22:03.000000,2023-09-14 17:18:30.317000,60.0,56.46,Within SLA,Within SLA,False,2023-09-16 16:22:03.000000,2023-09-16 12:27:22.202000,48.0,44.09,Within SLA,Within SLA,False,2023-09-17 05:52:41.393000,61.51,9.0,2.0,False,True,False,0.0,False,False,False,None,AG006
3094,Resolved,Completed,Low,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,2023-09-14 01:53:12.000000,2023-09-14,2023-09,2023,9,September,Q3,Thursday,2023-09-14 02:53:12.000000,2023-09-14 02:04:37.329000,60.0,11.42,Within SLA,Within SLA,False,2023-09-16 01:53:12.000000,2023-09-14 21:40:06.257000,48.0,19.78,Within SLA,Within SLA,False,,,1.0,,False,True,False,0.0,False,False,False,None,AG002
3095,In progress,Active,Low,Email,Purchasing and invoicing,Other,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,2023-09-14 12:58:10.000000,2023-09-14,2023-09,2023,9,September,Q3,Thursday,2023-09-14 13:58:10.000000,2023-09-14 13:27:52.488000,60.0,29.71,Within SLA,Within SLA,False,2023-09-16 12:58:10.000000,,48.0,,SLA Violated,SLA Violated,True,,,2.0,,True,False,True,111.7,False,False,False,None,AG001
3096,Closed,Completed,Low,Email,Purchasing and invoicing,Custom software development,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,2023-09-15 02:21:22.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 03:21:22.000000,2023-09-15 02:33:21.676000,60.0,11.99,Within SLA,Within SLA,False,2023-09-17 02:21:22.000000,2023-09-15 14:11:00.026000,48.0,11.83,Within SLA,Within SLA,False,2023-09-17 08:59:49.925000,54.64,2.0,5.0,False,True,False,0.0,False,False,False,None,AG002
3097,In progress,Active,Low,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,Poland,52.536273,19.050639,2023-09-15 23:13:37.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 23:15:37.000000,2023-09-15 23:13:56.628000,2.0,0.33,Within SLA,Within SLA,False,2023-09-16 23:13:37.000000,,24.0,,SLA Violated,SLA Violated,True,,,60.0,,True,False,True,110.27,False,False,False,None,AG004
3098,Closed,Completed,High,Chat,Pricing and licensing,Training and Consulting Services,Tier 2,2nd line support,Adolpho Messingham,Slovenia,46.1491664,14.9860106,2023-09-15 09:52:42.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 09:54:42.000000,2023-09-15 09:52:49.449000,2.0,0.12,Within SLA,Within SLA,False,2023-09-16 09:52:42.000000,2023-09-19 06:30:02.521000,24.0,92.62,SLA Violated,SLA Violated,True,2023-09-19 14:39:21.803000,100.78,6.0,4.0,False,True,False,0.0,False,False,False,None,AG006
3099,Closed,Completed,Medium,Chat,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Austria,47.6964719,13.3457347,2023-09-15 02:34:04.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 02:36:04.000000,2023-09-15 02:34:46.675000,2.0,0.71,Within SLA,Within SLA,False,2023-09-16 02:34:04.000000,2023-09-15 22:05:19.458000,24.0,19.52,Within SLA,Within SLA,False,2023-09-17 12:21:19.837000,57.79,5.0,2.0,False,True,False,0.0,False,False,False,None,AG004
3100,Resolved,Completed,Medium,Phone,Pricing and licensing,Other,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,2023-09-15 12:12:26.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 12:14:26.000000,2023-09-15 12:13:39.679000,2.0,1.23,Within SLA,Within SLA,False,2023-09-17 12:12:26.000000,2023-09-15 19:33:43.525000,48.0,7.35,Within SLA,Within SLA,False,,,1.0,,False,True,False,0.0,False,False,False,None,AG003
3101,Closed,Completed,High,Chat,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,2023-09-15 07:31:17.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 07:33:17.000000,2023-09-15 07:31:29.380000,2.0,0.21,Within SLA,Within SLA,False,2023-09-16 07:31:17.000000,2023-09-20 16:16:51.251000,24.0,128.76,SLA Violated,SLA Violated,True,2023-09-22 12:47:40.015000,173.27,6.0,3.0,False,True,False,0.0,False,False,False,None,AG005
3102,Closed,Completed,Medium,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,2023-09-15 09:48:58.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 09:50:58.000000,2023-09-15 09:50:46.511000,2.0,1.81,Within SLA,Within SLA,False,2023-09-16 09:48:58.000000,2023-09-15 20:28:44.418000,24.0,10.66,Within SLA,Within SLA,False,2023-09-18 19:11:07.970000,81.37,6.0,4.0,False,True,False,0.0,False,False,False,None,AG005
3103,Closed,Completed,Low,Phone,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Czech Republic,49.8037633,15.4749126,2023-09-15 13:32:04.000000,2023-09-15,2023-09,2023,9,September,Q3,Friday,2023-09-15 13:34:04.000000,2023-09-15 13:34:24.604000,2.0,2.34,SLA Violated,SLA Violated,True,2023-09-17 13:32:04.000000,2023-09-16 11:18:41.820000,48.0,21.78,Within SLA,Within SLA,False,2023-09-19 06:27:31.823000,88.92,6.0,5.0,False,True,False,0.0,False,False,False,None,AG008
3104,Resolved,Completed,Low,Chat,Purchasing and invoicing,Other,Tier 1,1st line support,Sheela Cutten,Republic of Ireland,53.094024,-8.019675,2023-09-16 21:36:50.000000,2023-09-16,2023-09,2023,9,September,Q3,Saturday,2023-09-16 21:38:50.000000,2023-09-16 21:38:37.369000,2.0,1.79,Within SLA,Within SLA,False,2023-09-17 21:36:50.000000,2023-09-19 21:43:43.908000,24.0,72.11,SLA Violated,SLA Violated,True,,,6.0,,False,True,False,0.0,False,False,False,None,AG005
3105,Closed,Completed,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Heather Urry,Spain,39.67337,-4.767726,2023-09-16 03:27:45.000000,2023-09-16,2023-09,2023,9,September,Q3,Saturday,2023-09-16 04:27:45.000000,2023-09-16 04:11:39.547000,60.0,43.91,Within SLA,Within SLA,False,2023-09-18 03:27:45.000000,2023-09-16 11:23:53.626000,48.0,7.94,Within SLA,Within SLA,False,2023-09-20 07:51:05.328000,100.39,2.0,1.0,False,True,False,0.0,False,False,False,None,AG007
3120,Resolved,Completed,High,Chat,Product setup,Other,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,2023-09-17 04:00:18.000000,2023-09-17,2023-09,2023,9,September,Q3,Sunday,2023-09-17 04:02:18.000000,2023-09-17 04:01:33.335000,2.0,1.26,Within SLA,Within SLA,False,2023-09-18 04:00:18.000000,2023-09-17 19:22:26.293000,24.0,15.37,Within SLA,Within SLA,False,,,5.0,,False,True,False,0.0,False,False,False,None,AG003
3122,Closed,Completed,Medium,Email,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,2023-09-17 07:39:25.000000,2023-09-17,2023-09,2023,9,September,Q3,Sunday,2023-09-17 08:39:25.000000,2023-09-17 08:29:38.953000,60.0,50.23,Within SLA,Within SLA,False,2023-09-19 07:39:25.000000,2023-09-18 19:40:12.701000,48.0,36.01,Within SLA,Within SLA,False,2023-09-21 00:31:51.002000,88.87,9.0,1.0,False,True,False,0.0,False,False,False,None,AG003
3124,Closed,Completed,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Nicola Wane,Czech Republic,49.8037633,15.4749126,2023-09-18 21:59:50.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 22:59:50.000000,2023-09-18 22:30:57.994000,60.0,31.13,Within SLA,Within SLA,False,2023-09-20 21:59:50.000000,2023-09-19 02:32:02.352000,48.0,4.54,Within SLA,Within SLA,False,2023-09-22 03:19:46.749000,77.33,2.0,5.0,False,True,False,0.0,False,False,False,None,AG004
3125,Closed,Completed,High,Chat,Purchasing and invoicing,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Bulgaria,42.7249925,25.4833039,2023-09-18 18:47:16.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 18:49:16.000000,2023-09-18 18:47:20.147000,2.0,0.07,Within SLA,Within SLA,False,2023-09-19 18:47:16.000000,2023-09-18 23:03:28.688000,24.0,4.27,Within SLA,Within SLA,False,2023-09-19 21:27:16.701000,26.67,5.0,3.0,False,True,False,0.0,False,False,False,None,AG007
3126,Closed,Completed,Low,Email,Other,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Bulgaria,42.7249925,25.4833039,2023-09-18 02:37:37.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 03:37:37.000000,2023-09-18 02:57:41.883000,60.0,20.08,Within SLA,Within SLA,False,2023-09-20 02:37:37.000000,2023-09-19 17:43:58.025000,48.0,39.11,Within SLA,Within SLA,False,2023-09-20 11:25:06.300000,56.79,7.0,1.0,False,True,False,0.0,False,False,False,None,AG003
3127,Closed,Completed,Medium,Email,Other,Custom software development,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,2023-09-18 10:26:53.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 11:26:53.000000,2023-09-18 11:12:26.385000,60.0,45.56,Within SLA,Within SLA,False,2023-09-20 10:26:53.000000,2023-09-20 01:50:52.007000,48.0,39.4,Within SLA,Within SLA,False,2023-09-22 00:38:40.761000,86.2,3.0,2.0,False,True,False,0.0,False,False,False,None,AG005
3128,Closed,Completed,Medium,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,2023-09-18 19:11:54.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 19:13:54.000000,2023-09-18 19:11:56.873000,2.0,0.05,Within SLA,Within SLA,False,2023-09-19 19:11:54.000000,2023-09-22 10:01:30.035000,24.0,86.83,SLA Violated,SLA Violated,True,2023-09-22 15:55:26.865000,92.73,6.0,3.0,False,True,False,0.0,False,False,False,None,AG004
3130,Resolved,Completed,High,Email,Product setup,Training and Consulting Services,Tier 2,2nd line support,Michele Whyatt,Austria,47.6964719,13.3457347,2023-09-18 22:00:02.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 23:00:02.000000,2023-09-18 22:12:46.255000,60.0,12.74,Within SLA,Within SLA,False,2023-09-20 22:00:02.000000,2023-09-20 01:54:29.531000,48.0,27.91,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG008
3132,Closed,Completed,Low,Chat,Training request,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,2023-09-18 06:51:24.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 06:53:24.000000,2023-09-18 06:54:54.742000,2.0,3.51,SLA Violated,SLA Violated,True,2023-09-19 06:51:24.000000,2023-09-21 03:38:34.501000,24.0,68.79,SLA Violated,SLA Violated,True,2023-09-22 22:49:54.316000,111.98,9.0,2.0,False,True,False,0.0,False,False,False,None,AG004
3133,Closed,Completed,Medium,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Slovenia,46.1491664,14.9860106,2023-09-18 11:31:34.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 12:31:34.000000,2023-09-18 15:25:29.741000,60.0,233.93,SLA Violated,SLA Violated,True,2023-09-20 11:31:34.000000,2023-09-18 20:58:58.036000,48.0,9.46,Within SLA,Within SLA,False,2023-09-23 15:29:32.717000,123.97,3.0,5.0,False,True,False,0.0,False,False,False,None,AG005
3134,Closed,Completed,High,Email,Other,Training and Consulting Services,Tier 1,1st line support,Bernard Beckley,Bulgaria,42.7249925,25.4833039,2023-09-18 14:49:08.000000,2023-09-18,2023-09,2023,9,September,Q3,Monday,2023-09-18 15:49:08.000000,2023-09-18 14:51:20.588000,60.0,2.21,Within SLA,Within SLA,False,2023-09-20 14:49:08.000000,2023-09-20 17:39:53.064000,48.0,50.85,SLA Violated,SLA Violated,True,2023-09-22 13:28:30.812000,94.66,2.0,4.0,False,True,False,0.0,False,False,False,None,AG001
3135,In progress,Active,Low,Email,Product setup,Other,Tier 1,1st line support,Sheela Cutten,Italy,43.036776,12.678565,2023-09-19 11:41:28.000000,2023-09-19,2023-09,2023,9,September,Q3,Tuesday,2023-09-19 12:41:28.000000,2023-09-19 11:59:26.444000,60.0,17.97,Within SLA,Within SLA,False,2023-09-21 11:41:28.000000,,48.0,,SLA Violated,SLA Violated,True,,,10.0,,True,False,True,106.75,False,False,False,None,AG005
3136,Closed,Completed,High,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Spain,39.67337,-4.767726,2023-09-19 07:00:57.000000,2023-09-19,2023-09,2023,9,September,Q3,Tuesday,2023-09-19 08:00:57.000000,2023-09-19 07:57:24.468000,60.0,56.46,Within SLA,Within SLA,False,2023-09-21 07:00:57.000000,2023-09-20 20:49:37.655000,48.0,37.81,Within SLA,Within SLA,False,2023-09-23 23:32:37.723000,112.53,2.0,4.0,False,True,False,0.0,False,False,False,None,AG008
3137,Resolved,Completed,Medium,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Poland,52.536273,19.050639,2023-09-19 05:34:04.000000,2023-09-19,2023-09,2023,9,September,Q3,Tuesday,2023-09-19 05:36:04.000000,2023-09-19 05:34:36.794000,2.0,0.55,Within SLA,Within SLA,False,2023-09-20 05:34:04.000000,2023-09-20 03:17:57.688000,24.0,21.73,Within SLA,Within SLA,False,,,2.0,,False,True,False,0.0,False,False,False,None,AG002
3138,Closed,Completed,High,Email,Pricing and licensing,Custom software development,Tier 2,2nd line support,Michele Whyatt,Republic of Ireland,53.094024,-8.019675,2023-09-20 01:36:50.000000,2023-09-20,2023-09,2023,9,September,Q3,Wednesday,2023-09-20 02:36:50.000000,2023-09-20 01:52:15.840000,60.0,15.43,Within SLA,Within SLA,False,2023-09-22 01:36:50.000000,2023-09-21 04:46:41.321000,48.0,27.16,Within SLA,Within SLA,False,2023-09-21 13:33:13.825000,35.94,1.0,1.0,False,True,False,0.0,False,False,False,None,AG008
3139,Closed,Completed,Low,Email,Other,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Czech Republic,49.8037633,15.4749126,2023-09-20 05:23:18.000000,2023-09-20,2023-09,2023,9,September,Q3,Wednesday,2023-09-20 06:23:18.000000,2023-09-20 06:23:17.930000,60.0,60.0,Within SLA,Within SLA,False,2023-09-22 05:23:18.000000,2023-09-22 01:56:50.760000,48.0,44.56,Within SLA,Within SLA,False,2023-09-25 09:49:11.832000,124.43,1.0,1.0,False,True,False,0.0,False,False,False,None,AG007
3141,Resolved,Completed,Low,Phone,Feature request,Other,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,2023-09-20 11:15:58.000000,2023-09-20,2023-09,2023,9,September,Q3,Wednesday,2023-09-20 11:17:58.000000,2023-09-20 11:20:17.566000,2.0,4.33,SLA Violated,SLA Violated,True,2023-09-22 11:15:58.000000,2023-09-20 13:19:07.271000,48.0,2.05,Within SLA,Within SLA,False,,,1.0,,False,True,False,0.0,False,False,False,None,AG007
3142,In progress,Active,Medium,Chat,Product setup,Other,Tier 2,2nd line support,Heather Urry,Germany,51.165691,10.451526,2023-09-20 15:41:51.000000,2023-09-20,2023-09,2023,9,September,Q3,Wednesday,2023-09-20 15:43:51.000000,2023-09-20 15:42:55.204000,2.0,1.07,Within SLA,Within SLA,False,2023-09-21 15:41:51.000000,,24.0,,SLA Violated,SLA Violated,True,,,5.0,,True,False,True,105.58,False,False,False,None,AG007
3143,Closed,Completed,Low,Chat,Feature request,Other,Tier 2,2nd line support,Michele Whyatt,Bulgaria,42.7249925,25.4833039,2023-09-20 00:42:32.000000,2023-09-20,2023-09,2023,9,September,Q3,Wednesday,2023-09-20 00:44:32.000000,2023-09-20 00:44:01.795000,2.0,1.5,Within SLA,Within SLA,False,2023-09-21 00:42:32.000000,2023-09-20 20:25:11.862000,24.0,19.71,Within SLA,Within SLA,False,2023-09-23 18:24:22.579000,89.7,8.0,3.0,False,True,False,0.0,False,False,False,None,AG008
3144,Closed,Completed,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Spain,39.67337,-4.767726,2023-09-21 15:52:27.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-21 16:52:27.000000,2023-09-21 16:50:20.524000,60.0,57.89,Within SLA,Within SLA,False,2023-09-23 15:52:27.000000,2023-09-22 00:53:20.800000,48.0,9.01,Within SLA,Within SLA,False,2023-09-28 08:43:44.409000,160.85,2.0,2.0,False,True,False,0.0,False,False,False,None,AG004
3145,Resolved,Completed,Medium,Chat,Product setup,Custom software development,Tier 2,2nd line support,Heather Urry,Germany,51.165691,10.451526,2023-09-21 22:13:48.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-21 22:15:48.000000,2023-09-21 22:15:36.792000,2.0,1.81,Within SLA,Within SLA,False,2023-09-22 22:13:48.000000,2023-09-22 04:20:05.365000,24.0,6.1,Within SLA,Within SLA,False,,,60.0,,False,True,False,0.0,False,False,False,None,AG007
3146,Closed,Completed,High,Email,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,Greece,39.368279,21.863141,2023-09-21 23:10:40.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-22 00:10:40.000000,2023-09-22 00:06:16.672000,60.0,55.61,Within SLA,Within SLA,False,2023-09-23 23:10:40.000000,2023-09-23 15:42:23.352000,48.0,40.53,Within SLA,Within SLA,False,2023-09-25 11:54:10.435000,84.73,2.0,3.0,False,True,False,0.0,False,False,False,None,AG005
3147,Closed,Completed,Medium,Phone,Feature request,Other,Tier 2,2nd line support,Adolpho Messingham,Austria,47.6964719,13.3457347,2023-09-21 14:23:24.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-21 14:25:24.000000,2023-09-21 14:24:49.866000,2.0,1.43,Within SLA,Within SLA,False,2023-09-23 14:23:24.000000,2023-09-22 10:27:56.964000,48.0,20.08,Within SLA,Within SLA,False,2023-09-21 23:47:09.415000,9.4,6.0,5.0,False,True,False,0.0,False,False,False,None,AG006
3148,Closed,Completed,Medium,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,2023-09-21 07:49:40.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-21 08:49:40.000000,2023-09-21 08:20:44.071000,60.0,31.07,Within SLA,Within SLA,False,2023-09-23 07:49:40.000000,2023-09-26 01:47:18.196000,48.0,113.96,SLA Violated,SLA Violated,True,2023-09-26 14:22:29.918000,126.55,1.0,3.0,False,True,False,0.0,False,False,False,None,AG002
3149,Closed,Completed,Low,Phone,Feature request,Other,Tier 1,1st line support,Sheela Cutten,United Kingdom,55.378052,-3.435973,2023-09-21 19:00:10.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-21 19:02:10.000000,2023-09-21 19:01:53.011000,2.0,1.72,Within SLA,Within SLA,False,2023-09-23 19:00:10.000000,2023-09-22 18:38:30.088000,48.0,23.64,Within SLA,Within SLA,False,2023-09-26 04:25:31.204000,105.42,1.0,2.0,False,True,False,0.0,False,False,False,None,AG005
3150,Closed,Completed,Low,Phone,Pricing and licensing,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,France,48.864716,2.349014,2023-09-21 16:36:25.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-21 16:38:25.000000,2023-09-21 16:37:33.873000,2.0,1.15,Within SLA,Within SLA,False,2023-09-23 16:36:25.000000,2023-09-24 17:45:03.005000,48.0,73.14,SLA Violated,SLA Violated,True,2023-09-24 21:31:14.556000,76.91,1.0,4.0,False,True,False,0.0,False,False,False,None,AG007
3151,Closed,Completed,Medium,Phone,Feature request,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,2023-09-21 10:25:35.000000,2023-09-21,2023-09,2023,9,September,Q3,Thursday,2023-09-21 10:27:35.000000,2023-09-21 10:29:59.195000,2.0,4.4,SLA Violated,SLA Violated,True,2023-09-23 10:25:35.000000,2023-09-23 08:50:53.597000,48.0,46.42,Within SLA,Within SLA,False,2023-09-26 17:41:30.048000,127.27,1.0,5.0,False,True,False,0.0,False,False,False,None,AG002
3152,Closed,Completed,Medium,Chat,Pricing and licensing,Custom software development,Tier 2,2nd line support,Michele Whyatt,Italy,43.036776,12.678565,2023-09-22 01:23:47.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 01:25:47.000000,2023-09-22 01:29:28.774000,2.0,5.7,SLA Violated,SLA Violated,True,2023-09-23 01:23:47.000000,2023-09-22 15:35:24.916000,24.0,14.19,Within SLA,Within SLA,False,2023-09-28 11:19:43.184000,153.93,5.0,4.0,False,True,False,0.0,False,False,False,None,AG008
3153,Closed,Completed,Low,Chat,Bug report,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,2023-09-22 15:53:36.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 15:55:36.000000,2023-09-22 15:53:56.581000,2.0,0.34,Within SLA,Within SLA,False,2023-09-23 15:53:36.000000,2023-09-25 16:13:56.776000,24.0,72.34,SLA Violated,SLA Violated,True,2023-09-26 06:07:17.295000,86.23,8.0,5.0,False,True,False,0.0,False,False,False,None,AG002
3154,Closed,Completed,Low,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,2023-09-22 04:05:12.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 05:05:12.000000,2023-09-22 04:48:27.497000,60.0,43.26,Within SLA,Within SLA,False,2023-09-24 04:05:12.000000,2023-09-22 22:10:31.154000,48.0,18.09,Within SLA,Within SLA,False,2023-09-25 02:09:57.651000,70.08,1.0,1.0,False,True,False,0.0,False,False,False,None,AG004
3155,Resolved,Completed,Low,Phone,Product setup,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,2023-09-22 05:52:08.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 05:54:08.000000,2023-09-22 05:53:50.453000,2.0,1.71,Within SLA,Within SLA,False,2023-09-24 05:52:08.000000,2023-09-22 20:15:40.650000,48.0,14.39,Within SLA,Within SLA,False,,,3.0,,False,True,False,0.0,False,False,False,None,AG004
3156,Closed,Completed,High,Phone,Other,Ready to use Software,Tier 2,2nd line support,Heather Urry,United Kingdom,55.378052,-3.435973,2023-09-22 23:23:44.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 23:25:44.000000,2023-09-22 23:24:15.693000,2.0,0.53,Within SLA,Within SLA,False,2023-09-24 23:23:44.000000,2023-09-23 01:05:46.678000,48.0,1.7,Within SLA,Within SLA,False,2023-09-25 19:30:16.104000,68.11,3.0,5.0,False,True,False,0.0,False,False,False,None,AG007
3157,Resolved,Completed,Medium,Chat,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Republic of Ireland,53.094024,-8.019675,2023-09-22 21:49:23.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 21:51:23.000000,2023-09-22 21:50:19.341000,2.0,0.94,Within SLA,Within SLA,False,2023-09-23 21:49:23.000000,2023-09-23 06:59:05.760000,24.0,9.16,Within SLA,Within SLA,False,,,8.0,,False,True,False,0.0,False,False,False,None,AG001
3158,Closed,Completed,Low,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Kristos Westoll,Poland,52.536273,19.050639,2023-09-22 19:56:13.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 19:58:13.000000,2023-09-22 19:56:38.205000,2.0,0.42,Within SLA,Within SLA,False,2023-09-23 19:56:13.000000,2023-09-28 15:01:59.015000,24.0,139.1,SLA Violated,SLA Violated,True,2023-09-29 21:33:41.229000,169.62,2.0,5.0,False,True,False,0.0,False,False,False,None,AG003
3159,Resolved,Completed,Medium,Email,Product setup,Custom software development,Tier 2,2nd line support,Adolpho Messingham,France,48.864716,2.349014,2023-09-22 01:37:21.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 02:37:21.000000,2023-09-22 01:50:37.937000,60.0,13.28,Within SLA,Within SLA,False,2023-09-24 01:37:21.000000,2023-09-25 10:33:14.409000,48.0,80.93,SLA Violated,SLA Violated,True,,,6.0,,False,True,False,0.0,False,False,False,None,AG006
3160,Closed,Completed,Medium,Phone,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,2023-09-22 09:32:02.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 09:34:02.000000,2023-09-22 09:32:42.226000,2.0,0.67,Within SLA,Within SLA,False,2023-09-24 09:32:02.000000,2023-09-24 05:36:07.484000,48.0,44.07,Within SLA,Within SLA,False,2023-09-24 10:15:41.005000,48.73,1.0,3.0,False,True,False,0.0,False,False,False,None,AG001
3161,Resolved,Completed,Low,Chat,Product setup,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,2023-09-22 00:55:01.000000,2023-09-22,2023-09,2023,9,September,Q3,Friday,2023-09-22 00:57:01.000000,2023-09-22 00:55:40.756000,2.0,0.66,Within SLA,Within SLA,False,2023-09-23 00:55:01.000000,2023-09-22 14:14:26.417000,24.0,13.32,Within SLA,Within SLA,False,,,6.0,,False,True,False,0.0,False,False,False,None,AG002
